timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1775333690551,26,GET /roles,200,,Thread Group 1-1,text,true,,174,154,2,2,http://localhost:8080/roles,26,0,0
1775333690552,35,GET /empleados,200,,Thread Group 1-2,text,true,,174,158,2,2,http://localhost:8080/empleados,35,0,0
1775333690578,21,GET /gateways,200,,Thread Group 1-1,text,true,,174,167,2,2,http://localhost:8080/gateways/proceso/1,21,0,0
1775333690587,27,GET /roles,200,,Thread Group 1-2,text,true,,174,154,2,2,http://localhost:8080/roles,27,0,0
1775333690599,28,GET /arcos,200,,Thread Group 1-1,text,true,,174,164,2,2,http://localhost:8080/arcos/proceso/1,28,0,0
1775333690615,36,GET /gateways,200,,Thread Group 1-2,text,true,,174,167,2,2,http://localhost:8080/gateways/proceso/1,36,0,0
1775333690651,19,GET /arcos,200,,Thread Group 1-2,text,true,,174,164,2,2,http://localhost:8080/arcos/proceso/1,19,0,0
1775333690627,62,POST /empresas,200,,Thread Group 1-1,text,true,,234,301,2,2,http://localhost:8080/empresas,62,0,0
1775333690689,24,GET /empresas,200,,Thread Group 1-1,text,true,,31734,157,2,2,http://localhost:8080/empresas,24,0,0
1775333690713,19,GET /empleados,200,,Thread Group 1-1,text,true,,174,158,2,2,http://localhost:8080/empleados,19,0,0
1775333690732,19,GET /roles,200,,Thread Group 1-1,text,true,,174,154,2,2,http://localhost:8080/roles,19,0,0
1775333690751,21,GET /gateways,200,,Thread Group 1-1,text,true,,174,167,2,2,http://localhost:8080/gateways/proceso/1,21,0,0
1775333690670,102,POST /empresas,200,,Thread Group 1-2,text,true,,234,301,2,2,http://localhost:8080/empresas,102,0,0
1775333690772,19,GET /arcos,200,,Thread Group 1-1,text,true,,174,164,2,2,http://localhost:8080/arcos/proceso/1,19,0,0
1775333690772,23,GET /empresas,200,,Thread Group 1-2,text,true,,31796,157,2,2,http://localhost:8080/empresas,23,0,0
1775333690796,16,GET /empleados,200,,Thread Group 1-2,text,true,,174,158,2,2,http://localhost:8080/empleados,16,0,0
1775333690813,19,GET /roles,200,,Thread Group 1-2,text,true,,174,154,2,2,http://localhost:8080/roles,19,0,0
1775333690832,16,GET /gateways,200,,Thread Group 1-2,text,true,,174,167,2,2,http://localhost:8080/gateways/proceso/1,16,0,0
1775333690791,57,POST /empresas,200,,Thread Group 1-1,text,true,,234,301,2,2,http://localhost:8080/empresas,57,0,0
1775333690849,16,GET /arcos,200,,Thread Group 1-2,text,true,,174,164,2,2,http://localhost:8080/arcos/proceso/1,16,0,0
1775333690849,22,GET /empresas,200,,Thread Group 1-1,text,true,,31858,157,2,2,http://localhost:8080/empresas,22,0,0
1775333690872,19,GET /empleados,200,,Thread Group 1-1,text,true,,174,158,2,2,http://localhost:8080/empleados,19,0,0
1775333690891,16,GET /roles,200,,Thread Group 1-1,text,true,,174,154,2,2,http://localhost:8080/roles,16,0,0
1775333690908,27,GET /gateways,200,,Thread Group 1-1,text,true,,174,167,2,2,http://localhost:8080/gateways/proceso/1,27,0,0
1775333690865,70,POST /empresas,200,,Thread Group 1-2,text,true,,234,301,2,2,http://localhost:8080/empresas,69,0,0
1775333690936,18,GET /arcos,200,,Thread Group 1-1,text,true,,174,164,3,3,http://localhost:8080/arcos/proceso/1,18,0,0
1775333690936,29,GET /empresas,200,,Thread Group 1-2,text,true,,31920,157,3,3,http://localhost:8080/empresas,29,0,0
1775333690965,16,GET /empleados,200,,Thread Group 1-2,text,true,,174,158,3,3,http://localhost:8080/empleados,16,0,0
1775333690982,20,GET /roles,200,,Thread Group 1-2,text,true,,174,154,3,3,http://localhost:8080/roles,20,0,0
1775333690954,62,POST /empresas,200,,Thread Group 1-1,text,true,,234,301,3,3,http://localhost:8080/empresas,62,0,0
1775333691002,15,GET /gateways,200,,Thread Group 1-2,text,true,,174,167,3,3,http://localhost:8080/gateways/proceso/1,15,0,0
1775333691017,20,GET /arcos,200,,Thread Group 1-2,text,true,,174,164,2,2,http://localhost:8080/arcos/proceso/1,20,0,0
1775333690952,86,GET /empresas,200,,Thread Group 1-3,text,true,,31982,157,2,2,http://localhost:8080/empresas,86,0,0
1775333691038,19,GET /empleados,200,,Thread Group 1-3,text,true,,174,158,2,2,http://localhost:8080/empleados,19,0,0
